,AAPL,AMZN,BNB,BTC,ETH,GOOGL,META,MSFT,TSLA,XRP
2023-10-06,483.71,202.78,257.38,9480.72,637.39,169.44,145.3,427.46,224.52,2.459921
2023-10-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-08,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-09,468.24,200.96,191.2,9062.76,632.32,163.32,145.51,427.16,221.88,2.369822
2023-10-10,476.57,198.48,210.29,8731.37,617.9,160.12,144.93,428.66,219.64,2.298907
2023-10-11,467.26,197.29,221.28,8540.77,784.7479999999999,159.21,144.63,430.57,235.2,2.222206
2023-10-12,474.4,220.5,214.56,7821.2,628.78,156.95,143.91,425.48,220.44,2.302347
2023-10-13,455.88,210.08,205.63,8148.06,627.14,148.66,145.91,424.29,221.43,2.361045
2023-10-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-16,463.56,220.5,218.66,8689.59,670.39,149.76,144.04,428.14,221.38,2.493866
2023-10-17,462.76,215.29,242.93,8834.34,687.31,155.98,142.61,423.79,219.36,2.497435
2023-10-18,466.46,213.9,248.05,9330.58,706.13,154.35,143.22,425.94,222.55,2.377209
2023-10-19,463.35,219.67,268.83,9209.83,695.15,154.76,147.31,424.38,220.79,2.378066
2023-10-20,464.7,213.33,273.63,9152.85,697.73,156.11,147.36,432.72,226.39,2.326135
2023-10-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-23,468.98,211.91,283.26,8851.54,675.6,158.33,148.87,433.46,227.28,2.335417
2023-10-24,457.99,221.96,269.69,8897.38,704.14,158.2,146.12,432.6,227.15,2.472408
2023-10-25,482.03,214.28,273.06,9862.23,686.95,165.01,146.53,433.46,226.74,2.58482
2023-10-26,471.94,214.1,272.02,7877.706,682.37,165.09,149.59,427.92,225.34,2.516164
2023-10-27,468.04,217.09,283.23,9532.76,647.93,168.408,148.6,424.7,225.53,2.848619
2023-10-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-10-30,463.92,218.22,307.31,9165.82,654.61,164.44,151.37,422.16,222.0,2.758584
2023-10-31,470.08,218.76,324.83,8668.72,677.6,160.76,150.66,426.06,224.51,2.577548
2023-11-01,470.63,215.93,315.3,8419.04,749.324,165.11,145.07,431.7,229.37,2.637096
2023-11-02,467.18,216.83,324.12,7821.27,721.17,167.87,148.08,421.83,224.62,2.522232
2023-11-03,467.6,210.71,323.96,7670.95,729.68,166.11,148.92,423.03,231.68,2.539768
2023-11-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-06,458.41,215.27,334.73,7292.8,719.85,167.11,145.95,427.23,227.61,2.897571
2023-11-07,458.52,199.41,346.12,6970.35,698.61,166.74,147.03,424.62,226.31,3.120798
2023-11-08,461.41,199.49,364.42,6631.62,706.31,166.4,142.87,427.39,223.45,2.981762
2023-11-09,458.86,202.91,355.92,6627.6,738.94,167.65,144.67,436.66,219.16,3.031701
2023-11-10,453.52,208.57,330.52,6534.89,702.74,172.91,142.03,428.02,217.54,2.9989651999999998
2023-11-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-13,457.43,209.69,334.87,7348.86,706.06,166.61399999999998,139.09,425.87,221.01,3.082448
2023-11-14,467.93,203.25,337.62,8122.31,739.69,177.67,139.25,423.24,223.24,3.19188
2023-11-15,471.8,214.64,319.43,7663.06,767.49,170.76,142.35,423.96,227.59,3.287856
2023-11-16,466.87,214.03,303.43,7410.84,753.44,173.59,141.78,427.52,226.34,3.124107
2023-11-17,470.98,211.25,294.25,8888.866,723.73,177.32,141.2,429.71,227.59,3.209716
2023-11-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-20,468.08,200.85,307.63,7191.61,782.44,175.47,140.15,431.47,226.6,3.104276
2023-11-21,472.046,198.56,313.96,6519.71,807.8,175.78,138.94,435.27,228.11,3.017269
2023-11-22,485.96,196.33,299.91,6231.112000000001,799.85,177.47,140.75,432.27,233.36,2.77654
2023-11-23,470.35,208.12,288.64,6909.6,775.32,177.3,141.13,433.75,234.44,2.657942
2023-11-24,469.79,206.42,285.8,6185.86,755.71,169.18,141.53,430.04,232.31,2.735903
2023-11-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-11-27,467.02,207.81,289.93,6109.16,663.3,169.3,145.41,427.73,214.762,2.557059
2023-11-28,472.77,207.07,279.83,5650.83,678.5,167.17,144.11,423.724,231.89,2.38654
2023-11-29,460.44,205.62,290.74,5335.2,658.64,167.28,141.47,432.94,229.24,2.449123
2023-11-30,462.39,205.91,269.92,4872.85,685.2,171.67,139.77,431.78,220.03400000000002,2.7012502
2023-12-01,459.55,205.7,254.91,4745.35,783.462,168.65,140.51,429.0,224.61399999999998,2.39967
2023-12-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-04,467.712,203.39,232.46,3918.81,717.38,168.03,143.17,423.69,232.92,2.455204
2023-12-05,467.67,203.51,243.35,3826.88,695.36,169.89,142.32,425.47,232.6,2.35454
2023-12-06,474.28,201.87,233.72,3635.94,687.32,170.46,143.1,427.496,232.83,2.503674
2023-12-07,479.65,203.86,239.86,3866.38,672.47,167.86,143.03,434.66,236.16,2.460309
2023-12-08,469.2,203.78,228.27,3960.21,707.57,172.6,144.84,428.03,233.64,2.416828
2023-12-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-11,466.6,206.57,247.59,3639.1,725.38,178.57,142.72,428.26,229.87,2.413442
2023-12-12,461.06,211.704,253.93,3472.07,757.16,186.93,139.76,434.64,232.03,2.405347
2023-12-13,461.32,211.47,236.9,3623.57,775.12,182.92,141.47,428.29,231.72,2.346625
2023-12-14,470.99,211.63,232.16,3599.36,758.52,169.95999999999998,142.81,433.32,229.38,2.377229
2023-12-15,465.91,211.85,242.28,3783.04,789.35,183.99,142.64,428.6,234.55,2.359056
2023-12-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-18,455.08,209.73,257.13,4501.89,830.46,185.97,144.9,427.66399999999993,232.99,2.309053
2023-12-19,468.1,221.63,254.85,3851.67,823.21,189.18,144.68,432.35,235.17,2.422496
2023-12-20,476.37,209.962,277.87,3874.6,785.39,185.73,143.95,432.58,233.92,2.553051
2023-12-21,482.54,219.95,299.76,3565.02,749.608,176.98,142.82,437.96,225.894,2.328501
2023-12-22,475.98,211.69,281.85,3304.53,773.49,176.77,141.57,442.26,233.31,2.395054
2023-12-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-25,466.65,217.72,293.84,3168.79,739.88,172.92,141.63,439.99,233.02,2.816758
2023-12-26,460.04,212.19,306.33,2803.58,712.16,168.16,142.86,434.01,230.47,2.757628
2023-12-27,469.13,206.36,322.35,2931.83,711.3,164.15,144.91,443.22,227.97,2.68753
2023-12-28,471.25,203.95,338.0,3149.93,700.13,165.14,143.82,439.36,227.96,2.60949
2023-12-29,470.53,211.916,328.14,3360.02,748.03,171.53,144.66,439.62,230.22,2.517249
2023-12-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-12-31,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-01,455.05,200.53,293.01,4004.57,798.37,168.85,144.12,434.59,231.42,2.425545
2024-01-02,458.51,200.81,292.27,3812.25,786.65,167.25,143.14,439.08,237.21,2.507303
2024-01-03,472.92,202.63,294.1,3771.59,739.22,161.96,143.14,434.75,233.64,2.486363
2024-01-04,472.12,207.4,299.63,4016.26,705.49,160.29,143.4,434.74,234.02,2.387712
2024-01-05,476.63,211.01,322.54,4358.43,711.97,166.61399999999998,144.33,432.98,229.91,2.36397
2024-01-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-08,465.33,214.36,296.6,4217.16,776.01,161.63,145.33,431.64,234.48,2.31514
2024-01-09,468.65,208.03,276.36,4195.44,746.15,168.528,145.49,427.29,234.65,2.493069
2024-01-10,465.66,208.11,261.23,4202.96,746.55,165.19,146.71,423.76,237.87,2.643233
2024-01-11,463.43,198.01,252.54,4081.17,783.462,161.0,146.42,435.61,239.9,2.570388
2024-01-12,470.43,203.29,256.86,3674.0,777.86,166.31,146.86,432.95,241.29,2.550585
2024-01-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-15,471.35,203.41,233.65,3954.0980000000004,773.58,164.16,146.00600000000003,433.92,236.02,2.447498
2024-01-16,469.35,197.68,233.05,3754.58,758.7,163.91,148.43,438.48,239.78,2.573845
2024-01-17,474.18,193.11,233.75,4188.75,767.38,162.16,146.27,432.28,237.68,2.5284296
2024-01-18,461.51,193.77,244.64,3876.5240000000003,732.35,169.86,149.43,433.94,235.92,2.654162
2024-01-19,455.11,197.96,257.99,4503.88,743.21,175.96,144.27,440.74,235.36,2.604144
2024-01-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-22,455.48,214.04,232.45,4296.9,707.24,173.84,142.22,437.94,234.97,2.339871
2024-01-23,466.46,220.58,230.05,4136.1,721.76,172.71,143.04,432.19,233.1,2.399078
2024-01-24,464.4,214.8,221.27,4196.59,735.02,171.47,143.84,438.4,232.4,2.458207
2024-01-25,467.99,219.01,212.29,7455.8240000000005,732.97,164.22,145.58,432.58,233.94,2.439048
2024-01-26,476.86,214.84,212.34,4603.39,735.93,163.91,144.55,426.58,232.39,2.458583
2024-01-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-01-29,467.61,212.96,195.41,4006.12,761.66,160.81,145.08,427.01,238.07,2.82719
2024-01-30,467.87,206.33,224.62600000000003,3746.66,746.04,167.09,143.65,421.66,240.48,2.895342
2024-01-31,472.53,199.25,186.97,3403.46,755.33,168.61599999999999,146.98000000000002,424.69,238.47,2.781653
2024-02-01,475.48,200.2,197.24,3198.62,744.67,166.28,146.84,431.86400000000003,237.16,2.762377
2024-02-02,464.65,195.75,243.67399999999998,3352.51,737.64,162.78,144.8,429.16,234.158,2.5908018000000004
2024-02-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-05,460.04,198.37,230.86,3600.94,767.9,170.51399999999998,144.15,429.23,237.97,2.453428
2024-02-06,461.7,206.11,232.93,3446.92,770.56,166.29,144.53,427.42,236.03,2.480145
2024-02-07,465.79400000000004,210.63400000000001,248.68,3555.02,755.49,164.85,143.59,424.46,234.07,2.401032
2024-02-08,460.2,200.76,243.27,3564.49,743.57,171.41,143.67,432.08,238.08,2.423467
2024-02-09,463.96,192.22,241.53,3832.62,757.95,172.64,142.59,432.97,236.34,2.311798
2024-02-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-12,470.274,201.7,234.45,4600.61,819.28,170.0,143.52,427.54,229.706,2.247945
2024-02-13,467.28,203.87,261.23,4488.23,811.75,175.77399999999997,142.87,428.28,235.9,2.19725
2024-02-14,460.13,203.97,254.37,4315.97,786.95,165.24,140.49,425.97,234.48,2.076522
2024-02-15,470.28,203.44,225.192,4547.01,799.29,163.31,143.74,428.12,235.53,2.111458
2024-02-16,467.39,212.66,242.94,4816.01,791.23,166.82,147.21,434.43,237.93,1.991124
2024-02-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-19,466.11,202.67,247.53,5155.78,849.98,161.64,145.12,433.76,236.47,2.037714
2024-02-20,459.08,203.05,237.85,4821.01,845.89,166.51,147.24,434.87,237.96,2.163865
2024-02-21,455.86,206.0,226.6,4648.19,789.32,164.46,151.76,432.59,235.99,2.076995
2024-02-22,469.9,207.24,235.08,4307.03,796.09,164.7,149.36,424.18,236.18,2.059989
2024-02-23,480.23,212.42,227.13,4779.3,758.7620000000001,169.34,146.65,427.89,237.82,2.031657
2024-02-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-02-26,473.25,215.15,246.5,4865.22,761.95,173.83,147.9,436.41,241.37,1.930858
2024-02-27,475.17,213.92,249.38,5169.94,730.45,169.06,145.33,422.82,237.1,2.6105132
2024-02-28,469.95,211.99,260.222,4823.93,736.17,168.12,147.56,434.6,235.94,1.922639
2024-02-29,467.48,207.59,270.08,5157.64,713.23,167.41,146.82,426.3,236.82,1.942717
2024-03-01,470.49,209.41,289.02,4775.71,678.15,162.0,145.89,430.3,237.87,1.925909
2024-03-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-04,469.226,210.75,291.59,4958.54,689.81,160.64,142.802,435.31,216.648,1.794078
2024-03-05,472.09,224.49,298.09,5177.56,676.02,163.12,143.7,428.82,235.31,1.797098
2024-03-06,470.46,222.01,280.66,4884.82,681.91,164.84,142.81,433.96,239.22,1.842171
2024-03-07,463.53,215.14,264.26,5500.06,671.54,163.94,145.79,430.45,238.41,1.775291
2024-03-08,457.68,212.74,260.05,6441.87,668.59,171.3,149.24,441.3,241.73,1.746027
2024-03-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-11,463.55,217.11,266.82,7058.78,696.39,174.47,147.68,436.72,242.89,1.787206
2024-03-12,471.62,215.98,262.84,6669.54,712.82,174.46,147.87,434.88,242.87,1.844213
2024-03-13,467.97,214.47,265.28,6436.04,720.84,177.53,146.44,430.41,237.67,1.68954
2024-03-14,463.83,219.63,267.9,6297.63,711.86,178.67,143.65,425.486,240.34,1.558788
2024-03-15,460.71,218.13,298.28,6551.93,721.81,176.96,144.98,422.22,240.9,1.722924
2024-03-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-18,474.18,205.63,286.83,7094.01,791.42,173.14,143.85,427.29,241.6,1.712891
2024-03-19,474.96,210.0,289.36,6460.55,795.02,172.3,143.32,429.17,241.03,1.720413
2024-03-20,476.59,195.9,310.79,6534.28,803.23,175.88,141.62,430.26399999999995,242.94,1.774875
2024-03-21,472.61,200.47,310.8,6299.31,805.75,177.74,140.97,433.21,247.55,1.7813493999999999
2024-03-22,468.41,196.92,290.24,6787.24,841.44,178.94400000000002,141.79,427.16,248.28,1.650312
2024-03-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-25,480.8,203.54,271.3,6538.73,852.5,169.37,142.72,421.75,249.98,1.63224
2024-03-26,470.91,198.97,302.43,7000.42,844.02,172.25,142.08,425.31,249.53,1.519468
2024-03-27,464.96,197.19,304.6,6913.21,842.31,172.39,144.05,427.12,252.26,1.456247
2024-03-28,478.69,197.08,310.6,7012.88,848.19,177.15,146.24,428.04,247.73,1.44162
2024-03-29,462.63,201.74,308.0,7305.13,833.2,179.23,145.54,437.62,239.49,1.392719
2024-03-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-03-31,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-01,465.03,205.35,313.46,6912.92,855.42,172.16,143.46,427.48199999999997,247.02,1.319631
2024-04-02,472.05,201.29,333.25,7222.27,844.71,168.93,141.55,428.80199999999996,253.21,1.288961
2024-04-03,467.75,193.58,323.46,7590.06,839.02,171.76,144.46,438.57,252.89,1.32622
2024-04-04,476.47,199.84,332.21,7361.01,827.93,167.47,143.73,429.97,249.3,1.458749
2024-04-05,469.97,211.27,321.46,6874.13,808.28,168.65,143.89,433.58,245.43,1.407175
2024-04-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-08,469.65,210.33,320.34,6601.96,844.91,170.59,146.76,425.04,244.05,1.561104
2024-04-09,468.49,210.76,317.94,6291.77,847.66,166.95,147.68,422.86,240.06,1.548976
2024-04-10,464.15,208.71,331.45,6530.04,865.61,162.44,149.3,427.34,238.89,1.555376
2024-04-11,454.52,213.548,335.98,6676.86,857.24,165.64,151.46,422.86,241.78,1.457834
2024-04-12,466.67,214.31,305.28,6556.71,852.67,163.47,154.55,422.95,247.3,1.473769
2024-04-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-15,466.76,215.38,335.85,7151.16,879.4,179.51399999999998,152.69,429.09,247.37,1.556109
2024-04-16,472.28,214.3,318.5,7622.17,887.55,168.72,151.25,436.32,247.86,1.613362
2024-04-17,480.54,214.53,331.41,7300.9,918.68,167.51,154.83,432.6,249.81,1.595717
2024-04-18,470.38,208.26,321.62,7303.89,927.1,167.77,156.51,435.81,249.5,1.591636
2024-04-19,480.75,204.53,197.4,7558.1,943.57,162.86,156.4,429.33,246.72,1.658208
2024-04-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-22,469.66,202.01,297.46,6886.88,925.83,167.12,152.73,430.54,245.57,1.722278
2024-04-23,471.63,205.53,197.40000000000003,6128.89,939.99,168.43,149.82,436.55,243.84,1.732844
2024-04-24,479.21,197.6,296.5,6260.32,992.94,171.36,150.02,438.02,247.84,1.661431
2024-04-25,466.44,202.04,319.29,6348.34,971.68,171.15,146.97,436.92,251.25,1.690086
2024-04-26,467.9,211.56,306.45,6327.55,979.25,172.5,148.02,429.99,251.37,1.613479
2024-04-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-04-29,476.71,209.84,323.7,5277.21,854.454,174.35,149.82,436.47,247.04,2.1450396
2024-04-30,479.08,210.68200000000002,339.19,5404.89,983.04,179.41,149.17,428.61,245.83,1.460552
2024-05-01,469.332,213.212,342.45,5399.74,960.3,174.13,148.18,436.79,249.87,1.554381
2024-05-02,458.63,221.45,330.4,5335.94,945.16,174.22,147.7,437.2,247.54,1.58105
2024-05-03,456.39,214.33800000000002,321.87,5829.41,915.75,178.72,148.49,437.03,249.72,1.594528
2024-05-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-05-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-05-06,462.04,220.48,331.69,5871.54,884.07,178.84,148.76,434.22,252.48,1.630468
2024-05-07,466.32,217.8,349.1,6357.68,896.54,184.25,151.48,431.32,252.89,1.540081
2024-05-08,467.83,211.87,353.4,6052.28,875.32,182.86,149.35,431.73,255.02,1.576528
2024-05-09,460.66,209.5,322.22,6421.012,829.1,181.92,146.95,427.06,256.72,1.629619
2024-05-10,477.02,210.29,327.07,5991.98,822.18,185.16,149.49,430.64799999999997,257.44,1.670086
2024-05-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-05-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-05-13,469.86,221.12,353.72,6089.29,910.1960000000001,188.59,154.21,422.81,254.36,1.637157
2024-05-14,471.81,215.54,335.6,6334.91,827.32,187.56,155.26,422.06,254.61,1.612709
2024-05-15,471.77,207.07,359.57,6020.26,839.72,189.23,154.41,430.28999999999996,251.62,1.693433
2024-05-16,462.68,211.648,346.85,6039.76,861.69,181.15,155.89,433.43,250.9,1.785472
2024-05-17,471.44,208.69,217.93,5871.08,952.64,177.23,154.96,435.1,248.166,1.781016
2024-05-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2024-05-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
