Date,Symbol,Open_x,High_x,Low_x,Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Volume_y
2023-09-13,XRP,,,,,,3.125906,3.175542,3.125906,3.166815,682369.0
2023-09-14,AAPL,470.63,473.55,470.63,472.79,2617357.0,,,,,
2023-09-14,AMZN,201.08,213.19,193.48,203.72,930734.0,,,,,
2023-09-14,BNB,,,,,,223.53,223.53,204.31,213.01,151709.0
2023-09-14,BTC,,,,,,20002.49,20501.71,19957.43,20273.98,481026.0
2023-09-14,ETH,,,,,,695.94,695.94,683.15,690.2,163275.0
2023-09-14,GOOGL,162.96,168.78,162.96,167.23,2386651.0,,,,,
2023-09-14,META,146.77,148.39,146.66,146.9,9064011.0,,,,,
2023-09-14,MSFT,433.95,433.95,429.07,432.33,1553397.0,,,,,
2023-09-14,TSLA,220.19,223.24,220.19,223.02,866299.0,,,,,
2023-09-14,XRP,,,,,,3.273881,3.333313,3.273881,3.324608,1075187.0
2023-09-15,AAPL,470.9,470.9,461.58,465.46,3199388.0,,,,,
2023-09-15,AMZN,201.44,206.09,201.44,203.38,1295237.0,,,,,
2023-09-15,BNB,,,,,,228.25,228.25,212.65,214.71,18861.0
2023-09-15,BTC,,,,,,18937.98,21613.01,18916.01,19174.68,43411.0
2023-09-15,ETH,,,,,,683.3,683.3,651.08,661.52,891548.0
2023-09-15,GOOGL,165.0,168.38,165.0,166.62,3332922.0,,,,,
2023-09-15,META,145.79,146.33,144.79,145.57,3281105.0,,,,,
2023-09-15,MSFT,431.54,431.54,426.57,426.84,1098325.0,,,,,
2023-09-15,TSLA,222.89,223.68,222.47,222.72,461677.0,,,,,
2023-09-15,XRP,,,,,,3.26197,3.26197,3.150685,3.168084,1637898.0
2023-09-18,AAPL,463.04,482.48,463.04,474.55,20201202.0,,,,,
2023-09-18,AMZN,203.78,213.12,203.78,213.02,3187232.0,,,,,
2023-09-18,BNB,,,,,,219.12,219.12,208.94,211.89,7273.0
2023-09-18,BTC,,,,,,19379.35,19431.47,17949.26,18879.86,31194.0
2023-09-18,ETH,,,,,,636.46,648.4,633.54,644.79,155474.0
2023-09-18,GOOGL,165.45,171.04,165.4,166.24,9616880.0,,,,,
2023-09-18,META,145.65,148.49,145.06,146.62,1104712.0,,,,,
2023-09-18,MSFT,425.01,425.01,422.49,422.61,13338213.0,,,,,
2023-09-18,TSLA,221.53,222.68,219.72,220.76,1746937.0,,,,,
2023-09-18,XRP,,,,,,3.469317,3.469317,3.168383,3.269757,699607.0
2023-09-19,AAPL,475.06,475.06,456.63,467.23,2951330.0,,,,,
2023-09-19,AMZN,214.98,214.98,209.01,209.53,2164830.0,,,,,
2023-09-19,BNB,,,,,,189.82,201.63,189.82,201.5,95221.0
2023-09-19,BTC,,,,,,18865.38,19136.67,18865.38,19105.65,359207.0
2023-09-19,ETH,,,,,,622.13,647.07,622.13,642.54,145966.0
2023-09-19,GOOGL,166.11,166.11,164.29,164.76,4651984.0,,,,,
2023-09-19,META,145.78,149.1,145.78,147.27,1679508.0,,,,,
2023-09-19,MSFT,422.64,427.86,422.64,427.67,3334617.0,,,,,
2023-09-19,TSLA,219.74,224.33,219.74,223.38,8952688.0,,,,,
2023-09-19,XRP,,,,,,3.253047,3.354261,3.239977,3.315133,10402.0
2023-09-20,AAPL,467.27,481.11,465.77,473.87,6992588.0,,,,,
2023-09-20,AMZN,210.73,210.73,198.62,202.38,830140.0,,,,,
2023-09-20,BNB,,,,,,203.09,208.22,203.09,206.28,1782132.0
2023-09-20,BTC,,,,,,18076.04,19090.76,18076.04,18620.06,132620.0
2023-09-20,ETH,,,,,,635.07,638.15,630.46,635.17,10498.0
2023-09-20,GOOGL,164.41,164.41,158.97,160.21,3204856.0,,,,,
2023-09-20,META,147.7,147.7,142.62,143.29,2669270.0,,,,,
2023-09-20,MSFT,426.29,430.84,424.65,428.08,2993065.0,,,,,
2023-09-20,TSLA,223.25,223.25,218.96,219.66,5642113.0,,,,,
2023-09-20,XRP,,,,,,3.18695,3.208078,3.18695,3.199572,402978.0
2023-09-21,AAPL,471.31,478.0,470.04,473.5,3754309.0,,,,,
2023-09-21,AMZN,201.95,216.4,201.95,214.15,2778555.0,,,,,
2023-09-21,BNB,,,,,,189.15,203.97,189.15,197.77,258001.0
2023-09-21,BTC,,,,,,18112.06,18112.06,16831.67,16993.89,256318.0
2023-09-21,ETH,,,,,,653.65,670.49,621.96,637.86,6171882.0
2023-09-21,GOOGL,160.6,161.7,160.6,161.33,528992.0,,,,,
2023-09-21,META,142.18,146.67,142.18,145.02,1017314.0,,,,,
2023-09-21,MSFT,430.46,430.46,425.95,426.21,19312879.0,,,,,
2023-09-21,TSLA,219.16,219.16,215.31,216.67,11170433.0,,,,,
2023-09-21,XRP,,,,,,3.195036,3.195036,3.079104,3.108044,18974.0
2023-09-22,AAPL,474.42,474.42,454.46,455.92,5269122.0,,,,,
2023-09-22,AMZN,214.55,216.82,208.03,208.6,1415255.0,,,,,
2023-09-22,BNB,,,,,,200.82,200.9,194.35,200.76,734332.0
2023-09-22,BTC,,,,,,15941.63,16210.25,15941.63,16148.4,4089.0
2023-09-22,ETH,,,,,,627.57,640.1,614.37,633.41,11497.0
2023-09-22,GOOGL,163.16,163.16,157.19,157.92,534328.0,,,,,
2023-09-22,META,144.06,145.05,144.06,144.93,5097321.0,,,,,
2023-09-22,MSFT,425.6,425.6,421.75,422.4,4959939.0,,,,,
2023-09-22,TSLA,216.79,217.54,215.23,216.97,2400299.0,,,,,
2023-09-22,XRP,,,,,,3.247469,3.296054,3.178718,3.231218,25555.0
2023-09-25,AAPL,458.96,459.09,455.58,457.94,3242110.0,,,,,
2023-09-25,AMZN,210.24,210.24,202.52,202.97,6011739.0,,,,,
2023-09-25,BNB,,,,,,206.66,207.59,206.66,207.28,118254.0
2023-09-25,BTC,,,,,,16152.72,16871.55,15706.94,16614.43,254756.0
2023-09-25,ETH,,,,,,609.36,628.48,609.36,620.49,164009.0
2023-09-25,GOOGL,156.9,157.21,155.37,156.48,3762188.0,,,,,
2023-09-25,META,144.62,145.06,142.62,143.89,3187614.0,,,,,
2023-09-25,MSFT,422.31,423.04,422.31,422.9,1804807.0,,,,,
2023-09-25,TSLA,217.03,221.47,217.03,219.53,33765098.0,,,,,
2023-09-25,XRP,,,,,,3.022477,3.098527,3.022477,3.097178,775923.0
2023-09-26,AAPL,459.91,459.91,457.87,458.08,2358009.0,,,,,
2023-09-26,AMZN,201.17,201.17,196.75,199.37,1270873.0,,,,,
2023-09-26,BNB,,,,,,195.3,200.27,195.3,197.13,8080.0
2023-09-26,BTC,,,,,,17334.65,18674.2,16518.37,18342.37,607969.0
2023-09-26,ETH,,,,,,605.57,605.57,588.63,593.37,302247.0
2023-09-26,GOOGL,155.63,162.45,155.63,162.06,2853381.0,,,,,
2023-09-26,META,145.04,145.04,141.15,143.02,2084038.0,,,,,
2023-09-26,MSFT,422.24,430.8,422.24,427.01,8895786.0,,,,,
2023-09-26,TSLA,219.95,221.32,219.95,220.9,18825668.0,,,,,
2023-09-26,XRP,,,,,,3.306761,3.306761,3.132711,3.202724,334359.0
2023-09-27,AAPL,456.7,472.29,456.7,458.77,1812960.0,,,,,
2023-09-27,AMZN,199.23,211.2,199.23,207.57,9837727.0,,,,,
2023-09-27,BNB,,,,,,193.2,201.04,176.97,187.66,20136.0
2023-09-27,BTC,,,,,,18649.75,18749.89,17521.27,17981.75,1377769.0
2023-09-27,ETH,,,,,,598.01,610.48,598.01,609.16,412611.0
2023-09-27,GOOGL,163.07,166.92,163.07,166.89,1951246.0,,,,,
2023-09-27,META,143.09,143.22,143.09,143.2,7860464.0,,,,,
2023-09-27,MSFT,424.67,435.86,424.67,435.85,4779125.0,,,,,
2023-09-27,TSLA,221.35,222.9,220.39,222.67,5901262.0,,,,,
2023-09-27,XRP,,,,,,3.174993,3.174993,3.002779,3.006328,152769.0
2023-09-28,AAPL,456.6,463.47,456.6,462.5,14614596.0,,,,,
2023-09-28,AMZN,210.99,213.46,210.99,212.19,29537440.0,,,,,
2023-09-28,BNB,,,,,,193.74,196.31,186.49,188.77,747117.0
2023-09-28,BTC,,,,,,17627.19,18137.04,17230.8,17596.79,365746.0
2023-09-28,ETH,,,,,,628.94,628.94,606.92,607.07,156659.0
2023-09-28,GOOGL,167.92,173.21,165.31,166.73,6104379.0,,,,,
2023-09-28,META,143.75,144.17,143.27,143.78,17926845.0,,,,,
2023-09-28,MSFT,437.63,441.51,437.63,441.38,14452913.0,,,,,
2023-09-28,TSLA,222.31,225.95,220.26,224.5,1274417.0,,,,,
2023-09-28,XRP,,,,,,2.92302,3.129138,2.92302,2.951551,43055.0
2023-09-29,AAPL,461.27,461.27,458.08,458.51,28778593.0,,,,,
2023-09-29,AMZN,213.45,215.51,213.45,215.4,6785948.0,,,,,
2023-09-29,BNB,,,,,,194.83,209.1,194.83,205.38,29463.0
2023-09-29,BTC,,,,,,16235.94,16463.21,16235.94,16441.95,20100.0
2023-09-29,ETH,,,,,,605.76,626.24,605.76,615.59,386082.0
2023-09-29,GOOGL,165.55,166.49,165.55,166.24,7030114.0,,,,,
2023-09-29,META,143.97,143.97,142.05,142.12,1259574.0,,,,,
2023-09-29,MSFT,444.58,444.58,429.08,430.53,1754980.0,,,,,
2023-09-29,TSLA,224.41,226.46,220.18,222.61,1181360.0,,,,,
2023-09-29,XRP,,,,,,2.816378,2.921998,2.758514,2.875307,285120.0
2023-10-02,AAPL,458.39,460.21,458.39,459.85,1046254.0,,,,,
2023-10-02,AMZN,214.82,214.82,192.12,203.33,10820369.0,,,,,
2023-10-02,BNB,,,,,,187.9,202.64,187.9,193.74,347652.0
2023-10-02,BTC,,,,,,13057.99,13495.41,12785.89,12871.26,4039856.0
2023-10-02,ETH,,,,,,607.78,618.13,589.24,607.6,1187278.0
2023-10-02,GOOGL,166.39,166.39,165.28,165.38,1435882.0,,,,,
2023-10-02,META,142.68,142.71,141.54,142.15,4977597.0,,,,,
2023-10-02,MSFT,430.54,430.56,427.15,429.14,6777832.0,,,,,
2023-10-02,TSLA,223.08,225.01,223.08,224.36,1656938.0,,,,,
2023-10-02,XRP,,,,,,3.079065,3.119721,3.073509,3.078108,65789.0
2023-10-03,AAPL,461.23,470.59,461.23,466.48,337991.0,,,,,
2023-10-03,AMZN,205.0,205.0,192.23,202.13,890408.0,,,,,
2023-10-03,BNB,,,,,,185.55,190.89,179.85,183.15,512849.0
2023-10-03,BTC,,,,,,12341.87,12341.87,11752.32,11800.35,738656.0
2023-10-03,ETH,,,,,,625.62,626.02,588.06,624.28,309528.0
2023-10-03,GOOGL,165.56,165.56,164.49,164.92,5117799.0,,,,,
2023-10-03,META,142.09,149.26,142.09,148.56,18441077.0,,,,,
2023-10-03,MSFT,427.72,434.91,427.72,433.47,1639104.0,,,,,
2023-10-03,TSLA,224.21,227.13,224.21,226.35,6109890.0,,,,,
2023-10-03,XRP,,,,,,2.865754,2.895932,2.865754,2.884972,208027.0
2023-10-04,AAPL,469.71,474.41,469.71,474.25,4719448.0,,,,,
2023-10-04,AMZN,200.56,207.44,200.56,205.36,1326797.0,,,,,
2023-10-04,BNB,,,,,,182.17,195.11,169.69,180.15,176187.0
2023-10-04,BTC,,,,,,11789.32,12014.48,11403.19,11568.84,98015.0
2023-10-04,ETH,,,,,,618.76,618.76,607.31,609.21,286178.0
2023-10-04,GOOGL,165.43,167.6,164.2,164.89,36186426.0,,,,,
2023-10-04,META,149.01,149.01,146.34,147.0,779677.0,,,,,
2023-10-04,MSFT,433.6,433.6,431.9,432.02,2839197.0,,,,,
2023-10-04,TSLA,225.73,225.73,224.38,225.23,6361686.0,,,,,
2023-10-04,XRP,,,,,,2.720067,2.720067,2.627796,2.62974,185168.0
2023-10-05,AAPL,473.02,475.73,471.64,474.58,2954850.0,,,,,
2023-10-05,AMZN,206.62,206.93,204.47,205.2,2879781.0,,,,,
2023-10-05,BNB,,,,,,189.59,189.59,186.41,186.68,238215.0
2023-10-05,BTC,,,,,,10348.57,10358.92,9706.91,9930.06,564987.0
2023-10-05,ETH,,,,,,614.57,617.06,611.61,612.93,542538.0
2023-10-05,GOOGL,164.22,167.09,162.34,165.89,4369020.0,,,,,
2023-10-05,META,146.55,146.55,145.66,146.36,244057.0,,,,,
2023-10-05,MSFT,433.53,438.24,433.53,437.9,325765.0,,,,,
2023-10-05,TSLA,225.35,225.35,220.19,220.22,1166982.0,,,,,
2023-10-05,XRP,,,,,,2.607741,2.607741,2.489638,2.4908,23184.0
2023-10-06,AAPL,470.25,484.07,470.25,483.71,11069173.0,,,,,
2023-10-06,AMZN,205.68,205.68,202.14,202.78,2514165.0,,,,,
2023-10-06,BNB,,,,,,182.2,205.17,178.58,190.19,1799105.0
2023-10-06,BTC,,,,,,9626.44,9626.44,8187.07,9480.72,235976.0
2023-10-06,ETH,,,,,,629.85,638.57,629.85,637.39,633281.0
2023-10-06,GOOGL,166.34,171.99,166.34,169.44,6467554.0,,,,,
2023-10-06,META,146.19,146.19,144.95,145.3,2287029.0,,,,,
2023-10-06,MSFT,436.86,436.86,425.75,427.46,2098510.0,,,,,
2023-10-06,TSLA,220.93,224.72,220.93,224.52,2675171.0,,,,,
2023-10-06,XRP,,,,,,2.494633,2.549422,2.429451,2.459921,34251.0
2023-10-09,AAPL,483.1,483.1,461.24,468.24,13589980.0,,,,,
2023-10-09,AMZN,204.85,204.85,200.94,200.96,7407206.0,,,,,
2023-10-09,BNB,,,,,,193.62,200.36,190.77,191.2,73529.0
2023-10-09,BTC,,,,,,9296.59,9296.59,8986.14,9062.76,350814.0
2023-10-09,ETH,,,,,,623.18,632.74,623.18,632.32,46723.0
2023-10-09,GOOGL,170.62,170.62,163.2,163.32,2511061.0,,,,,
2023-10-09,META,145.17,148.33,144.49,145.51,13750038.0,,,,,
2023-10-09,MSFT,427.56,427.56,425.59,427.16,2888095.0,,,,,
2023-10-09,TSLA,224.79,224.79,221.78,221.88,1515044.0,,,,,
2023-10-09,XRP,,,,,,2.35414,2.443421,2.297435,2.369822,974960.0
2023-10-10,AAPL,466.82,483.61,466.82,476.57,3177344.0,,,,,
2023-10-10,AMZN,202.6,203.56,194.94,198.48,1403125.0,,,,,
2023-10-10,BNB,,,,,,209.64,216.61,208.87,210.29,207307.0
2023-10-10,BTC,,,,,,9035.55,9035.55,8604.45,8731.37,758848.0
2023-10-10,ETH,,,,,,633.62,633.62,616.68,617.9,473237.0
2023-10-10,GOOGL,164.0,164.0,159.18,160.12,6365979.0,,,,,
2023-10-10,META,145.42,145.75,144.17,144.93,3182298.0,,,,,
2023-10-10,MSFT,427.35,428.78,427.35,428.66,2136041.0,,,,,
2023-10-10,TSLA,221.51,221.51,218.46,219.64,7846177.0,,,,,
2023-10-10,XRP,,,,,,2.258985,2.324108,2.258985,2.298907,329464.0
2023-10-11,AAPL,474.61,474.61,464.49,467.26,4003454.0,,,,,
2023-10-11,AMZN,198.56,200.01,197.18,197.29,835128.0,,,,,
2023-10-11,BNB,,,,,,215.17,236.96,212.82,221.28,22463.0
2023-10-11,BTC,,,,,,8483.13,9257.38,8168.52,8540.77,163715.0
2023-10-11,ETH,,,,,,612.0,637.02,604.94,621.26,285570.0
2023-10-11,GOOGL,160.63,160.63,158.96,159.21,7414363.0,,,,,
2023-10-11,META,145.37,145.37,144.58,144.63,2367916.0,,,,,
2023-10-11,MSFT,427.98,430.82,427.98,430.57,29015787.0,,,,,
2023-10-11,TSLA,220.32,221.38,218.15,221.0,4014051.0,,,,,
2023-10-11,XRP,,,,,,2.118496,2.229538,2.118496,2.222206,715819.0
2023-10-12,AAPL,468.41,476.15,468.41,474.4,3192734.0,,,,,
2023-10-12,AMZN,197.7,204.49,197.7,203.8,12250089.0,,,,,
2023-10-12,BNB,,,,,,203.07,217.95,203.07,214.56,153325.0
2023-10-12,BTC,,,,,,7924.89,7924.89,7748.29,7821.2,193185.0
2023-10-12,ETH,,,,,,647.67,647.67,626.74,628.78,1308837.0
2023-10-12,GOOGL,157.25,157.45,156.26,156.95,3621819.0,,,,,
2023-10-12,META,144.5,144.5,143.46,143.91,1473598.0,,,,,
2023-10-12,MSFT,430.41,430.41,425.03,425.48,3084372.0,,,,,
2023-10-12,TSLA,221.81,222.38,218.01,220.44,1498200.0,,,,,
2023-10-12,XRP,,,,,,2.201946,2.411191,2.201946,2.302347,38657.0
2023-10-13,AAPL,473.7,473.7,453.61,455.88,701395.0,,,,,
2023-10-13,AMZN,202.55,210.23,202.55,210.08,13416394.0,,,,,
2023-10-13,BNB,,,,,,208.02,210.86,194.97,205.63,148700.0
2023-10-13,BTC,,,,,,8360.1,8360.1,7843.19,8148.06,62014.0
2023-10-13,ETH,,,,,,603.52,636.06,603.52,627.14,602379.0
2023-10-13,GOOGL,157.53,157.53,148.28,148.66,2710521.0,,,,,
2023-10-13,META,144.23,146.26,144.23,145.91,5433911.0,,,,,
2023-10-13,MSFT,426.05,426.65,421.17,424.29,9250230.0,,,,,
2023-10-13,TSLA,220.88,221.5,220.88,221.43,10466295.0,,,,,
2023-10-13,XRP,,,,,,2.4111,2.4111,2.354352,2.361045,3340862.0
2023-10-16,AAPL,456.62,466.86,456.62,463.56,669497.0,,,,,
2023-10-16,AMZN,209.61,213.29,207.55,211.49,1684045.0,,,,,
2023-10-16,BNB,,,,,,218.79,229.3,215.94,218.66,144886.0
2023-10-16,BTC,,,,,,8858.21,8916.24,7749.72,8689.59,4195.0
2023-10-16,ETH,,,,,,675.41,682.92,660.83,670.39,866687.0
2023-10-16,GOOGL,149.1,150.92,147.64,149.76,1153018.0,,,,,
2023-10-16,META,145.38,145.38,143.84,144.04,3142948.0,,,,,
2023-10-16,MSFT,425.05,430.31,422.02,428.14,608952.0,,,,,
2023-10-16,TSLA,221.31,222.06,220.1,221.38,5961264.0,,,,,
2023-10-16,XRP,,,,,,2.479454,2.535159,2.479454,2.493866,2105.0
2023-10-17,AAPL,462.71,463.46,459.25,462.76,2858380.0,,,,,
2023-10-17,AMZN,207.55,223.1,207.55,215.29,8556663.0,,,,,
2023-10-17,BNB,,,,,,236.58,253.57,236.58,242.93,9705.0
2023-10-17,BTC,,,,,,8809.81,8991.67,8778.76,8834.34,591053.0
2023-10-17,ETH,,,,,,699.28,699.28,685.82,687.31,96313.0
2023-10-17,GOOGL,149.12,159.31,149.12,155.98,3058380.0,,,,,
2023-10-17,META,144.18,144.18,142.39,142.61,862535.0,,,,,
2023-10-17,MSFT,429.05,429.05,423.2,423.79,24911500.0,,,,,
2023-10-17,TSLA,220.59,220.59,218.6,219.36,5981678.0,,,,,
2023-10-17,XRP,,,,,,2.391712,2.522313,2.391712,2.497435,82943.0
2023-10-18,AAPL,462.48,469.58,462.48,466.46,1770745.0,,,,,
2023-10-18,AMZN,215.08,215.08,210.82,213.9,3312549.0,,,,,
2023-10-18,BNB,,,,,,238.52,251.16,228.95,248.05,40965.0
2023-10-18,BTC,,,,,,8711.07,9500.93,8711.07,9330.58,7382.0
2023-10-18,ETH,,,,,,675.58,713.37,675.58,706.13,169327.0
2023-10-18,GOOGL,156.38,156.38,154.33,154.35,22019190.0,,,,,
2023-10-18,META,143.09,143.34,143.09,143.22,5373269.0,,,,,
2023-10-18,MSFT,422.63,430.56,422.63,425.94,3265900.0,,,,,
2023-10-18,TSLA,219.85,222.69,219.85,222.55,725493.0,,,,,
2023-10-18,XRP,,,,,,2.479153,2.479153,2.327854,2.377209,89045.0
2023-10-19,AAPL,467.53,467.53,460.73,463.35,16865186.0,,,,,
2023-10-19,AMZN,214.15,217.14,213.06,214.6,30173201.0,,,,,
2023-10-19,BNB,,,,,,270.78,281.29,258.32,268.83,37600.0
2023-10-19,BTC,,,,,,8590.21,9820.96,8590.21,9209.83,189250.0
2023-10-19,ETH,,,,,,697.32,699.28,686.66,695.15,633400.0
2023-10-19,GOOGL,155.72,155.72,154.65,154.76,4420685.0,,,,,
2023-10-19,META,143.77,147.46,143.77,147.31,16570055.0,,,,,
2023-10-19,MSFT,426.72,426.72,423.91,424.38,4900066.0,,,,,
2023-10-19,TSLA,222.67,222.67,220.78,220.79,1059119.0,,,,,
2023-10-19,XRP,,,,,,2.360204,2.409104,2.286794,2.378066,466644.0
2023-10-20,AAPL,464.06,465.06,464.06,464.7,5302370.0,,,,,
2023-10-20,AMZN,215.45,215.45,212.99,213.33,2928839.0,,,,,
2023-10-20,BNB,,,,,,273.76,279.16,271.08,273.63,37808.0
2023-10-20,BTC,,,,,,8755.72,9232.2,8755.72,9152.85,37880.0
2023-10-20,ETH,,,,,,704.0,704.0,678.97,697.73,350622.0
2023-10-20,GOOGL,153.66,156.29,153.66,156.11,1087407.0,,,,,
2023-10-20,META,147.44,148.36,147.02,147.36,3163051.0,,,,,
2023-10-20,MSFT,422.6,433.86,422.6,432.72,4401881.0,,,,,
2023-10-20,TSLA,220.66,227.13,220.66,226.39,7203572.0,,,,,
2023-10-20,XRP,,,,,,2.329083,2.353858,2.316127,2.326135,63534.0
2023-10-23,AAPL,461.56,470.03,461.56,468.98,3873071.0,,,,,
2023-10-23,AMZN,211.81,213.72,211.37,211.91,815162.0,,,,,
2023-10-23,BNB,,,,,,292.91,292.91,282.38,283.26,67281.0
2023-10-23,BTC,,,,,,8541.39,8870.02,8541.39,8851.54,188091.0
2023-10-23,ETH,,,,,,679.24,681.29,674.49,675.6,139041.0
2023-10-23,GOOGL,156.18,159.08,156.18,158.33,3767055.0,,,,,
2023-10-23,META,147.33,149.7,147.33,148.87,9547641.0,,,,,
2023-10-23,MSFT,432.48,439.85,425.65,433.46,4234717.0,,,,,
2023-10-23,TSLA,225.97,227.51,225.97,227.28,1093159.0,,,,,
2023-10-23,XRP,,,,,,2.362394,2.362394,2.324679,2.335417,178071.0
2023-10-24,AAPL,469.28,469.28,456.87,457.99,5250391.0,,,,,
2023-10-24,AMZN,214.0,226.04,214.0,221.96,22528877.0,,,,,
2023-10-24,BNB,,,,,,280.03,280.03,266.99,269.69,253336.0
2023-10-24,BTC,,,,,,8384.29,9215.47,8384.29,8897.38,667168.0
2023-10-24,ETH,,,,,,699.63,705.98,699.63,704.14,228406.0
2023-10-24,GOOGL,159.45,159.6,156.03,158.2,1686550.0,,,,,
2023-10-24,META,149.04,149.04,145.29,146.12,4560043.0,,,,,
2023-10-24,MSFT,433.33,433.58,431.48,432.6,4003376.0,,,,,
2023-10-24,TSLA,226.82,227.73,226.58,227.15,4419415.0,,,,,
2023-10-24,XRP,,,,,,2.4431,2.473727,2.4431,2.472408,647386.0
2023-10-25,AAPL,457.86,482.47,457.86,482.03,9069979.0,,,,,
2023-10-25,AMZN,223.25,223.25,213.42,214.28,2034069.0,,,,,
2023-10-25,BNB,,,,,,253.41,276.41,253.41,273.06,752432.0
2023-10-25,BTC,,,,,,9930.35,9977.43,9844.91,9862.23,18124.0
2023-10-25,ETH,,,,,,702.86,702.86,658.2,686.95,279461.0
2023-10-25,GOOGL,158.43,168.56,158.43,165.01,1201687.0,,,,,
2023-10-25,META,147.08,147.08,146.16,146.53,2252907.0,,,,,
2023-10-25,MSFT,433.67,433.67,429.33,433.46,2031312.0,,,,,
2023-10-25,TSLA,226.93,227.29,226.54,226.74,7988711.0,,,,,
2023-10-25,XRP,,,,,,2.544508,2.621907,2.544508,2.58482,240702.0
2023-10-26,AAPL,480.18,480.18,468.03,471.94,12409263.0,,,,,
2023-10-26,AMZN,212.92,217.56,212.17,214.1,2207616.0,,,,,
2023-10-26,BNB,,,,,,268.51,274.6,264.62,272.02,155278.0
2023-10-26,BTC,,,,,,9909.53,9909.53,9638.6,9701.58,70381.0
2023-10-26,ETH,,,,,,693.59,704.66,663.13,682.37,79196.0
2023-10-26,GOOGL,163.65,166.15,163.65,165.09,6475401.0,,,,,
2023-10-26,META,145.82,150.09,145.82,149.59,8190949.0,,,,,
2023-10-26,MSFT,433.08,433.08,426.66,427.92,22397796.0,,,,,
2023-10-26,TSLA,225.9,226.42,223.75,225.34,1349804.0,,,,,
2023-10-26,XRP,,,,,,2.534952,2.534952,2.479632,2.516164,246405.0
2023-10-27,AAPL,474.28,474.28,466.0,468.04,650993.0,,,,,
2023-10-27,AMZN,210.86,217.62,210.86,217.09,10988654.0,,,,,
2023-10-27,BNB,,,,,,262.92,283.39,262.92,283.23,149742.0
2023-10-27,BTC,,,,,,9323.54,9814.07,9316.66,9532.76,20723.0
2023-10-27,ETH,,,,,,654.49,654.49,647.79,647.93,274167.0
2023-10-27,GOOGL,166.42,167.81,162.69,165.24,4856382.0,,,,,
2023-10-27,META,149.76,149.76,147.52,148.6,9563473.0,,,,,
2023-10-27,MSFT,427.29,427.29,424.25,424.7,5902056.0,,,,,
2023-10-27,TSLA,225.12,225.81,225.12,225.53,511122.0,,,,,
2023-10-27,XRP,,,,,,2.744164,2.901696,2.744164,2.848619,28316.0
2023-10-30,AAPL,464.92,466.27,463.2,463.92,923930.0,,,,,
2023-10-30,AMZN,216.32,218.86,216.32,218.22,7564602.0,,,,,
2023-10-30,BNB,,,,,,305.55,307.34,305.55,307.31,50771.0
2023-10-30,BTC,,,,,,9505.19,9505.19,9119.85,9165.82,147080.0
2023-10-30,ETH,,,,,,649.73,665.94,645.57,654.61,186172.0
2023-10-30,GOOGL,165.42,165.42,163.77,164.44,863323.0,,,,,
2023-10-30,META,149.29,152.35,149.17,151.37,6287258.0,,,,,
2023-10-30,MSFT,420.96,423.29,420.85,422.16,3158904.0,,,,,
2023-10-30,TSLA,226.06,226.06,221.28,222.0,1647173.0,,,,,
2023-10-30,XRP,,,,,,2.767284,2.817083,2.725053,2.758584,119632.0
2023-10-31,AAPL,465.28,474.51,465.28,470.08,5261775.0,,,,,
2023-10-31,AMZN,217.45,219.18,213.64,218.76,10015585.0,,,,,
2023-10-31,BNB,,,,,,308.87,326.55,308.87,324.83,1407043.0
2023-10-31,BTC,,,,,,8661.22,9419.34,8182.08,8668.72,13972680.0
2023-10-31,ETH,,,,,,688.91,723.6,659.75,677.6,96441.0
2023-10-31,GOOGL,164.45,164.45,159.62,160.76,4818412.0,,,,,
2023-10-31,META,149.86,150.81,149.86,150.66,1557795.0,,,,,
2023-10-31,MSFT,420.9,427.6,420.9,426.06,1515302.0,,,,,
2023-10-31,TSLA,221.96,227.45,221.96,224.51,2020562.0,,,,,
2023-10-31,XRP,,,,,,2.57579,2.594937,2.548335,2.577548,2491703.0
2023-11-01,AAPL,468.84,474.83,468.14,470.63,1782560.0,,,,,
2023-11-01,AMZN,217.59,217.59,214.6,215.93,4457449.0,,,,,
2023-11-01,BNB,,,,,,309.04,322.68,309.04,315.3,302023.0
2023-11-01,BTC,,,,,,8478.59,8494.49,8382.3,8419.04,3073209.0
2023-11-01,ETH,,,,,,713.44,713.44,697.09,706.03,77385.0
2023-11-01,GOOGL,160.07,165.3,160.07,165.11,857546.0,,,,,
2023-11-01,META,149.76,149.76,144.79,145.07,1797985.0,,,,,
2023-11-01,MSFT,426.93,433.05,426.93,431.7,4626534.0,,,,,
2023-11-01,TSLA,224.54,229.75,224.54,229.37,5611842.0,,,,,
2023-11-01,XRP,,,,,,2.642417,2.657348,2.604832,2.637096,115907.0
2023-11-02,AAPL,471.97,471.97,466.41,467.18,2632737.0,,,,,
2023-11-02,AMZN,215.82,219.42,215.82,216.83,7481590.0,,,,,
2023-11-02,BNB,,,,,,326.77,340.03,324.04,324.12,91612.0
2023-11-02,BTC,,,,,,8496.67,8496.67,7787.78,7821.27,1298845.0
2023-11-02,ETH,,,,,,682.98,728.16,682.98,721.17,227938.0
2023-11-02,GOOGL,162.98,168.64,162.98,167.87,2574987.0,,,,,
2023-11-02,META,146.59,150.43,146.59,148.08,1296509.0,,,,,
2023-11-02,MSFT,429.79,429.79,420.57,421.83,12066404.0,,,,,
